Country_Region,Province_State,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
US,Hawaii,2020-03-10,18,0,,,,,,,,
US,Hawaii,2020-03-16,163,0,18,145,0,0,,,,
US,Hawaii,2020-03-23,736,1,163,573,0,1,145,0,428,1
US,Hawaii,2020-03-30,1900,12,736,1164,1,11,573,1,591,10
US,Hawaii,2020-04-06,3055,44,1900,1155,12,32,1164,11,-9,21
US,Hawaii,2020-04-13,3764,64,3055,709,44,20,1155,32,-446,-12
US,Hawaii,2020-04-20,4170,84,3764,406,64,20,709,20,-303,0
US,Hawaii,2020-04-27,4306,113,4170,136,84,29,406,20,-270,9
US,Hawaii,2020-05-04,4393,119,4306,87,113,6,136,29,-49,-23
US,Hawaii,2020-05-11,4461,119,4393,68,119,0,87,6,-19,-6
US,Hawaii,2020-05-18,4499,119,4461,38,119,0,68,0,-30,0
US,Hawaii,2020-05-25,4529,119,4499,30,119,0,38,0,-8,0
US,Hawaii,2020-06-01,4625,119,4529,96,119,0,30,0,66,0
US,Hawaii,2020-06-08,4892,119,4625,267,119,0,96,0,171,0
US,Hawaii,2020-06-15,5370,119,4892,478,119,0,267,0,211,0
US,Hawaii,2020-06-22,5958,121,5370,588,119,2,478,0,110,2
US,Hawaii,2020-06-29,6686,129,5958,728,121,8,588,2,140,6
US,Hawaii,2020-07-06,7903,133,6686,1217,129,4,728,8,489,-4
US,Hawaii,2020-07-13,9179,159,7903,1276,133,26,1217,4,59,22
US,Hawaii,2020-07-20,10588,177,9179,1409,159,18,1276,26,133,-8
US,Hawaii,2020-07-27,13872,182,10588,3284,177,5,1409,18,1875,-13
US,Hawaii,2020-08-03,20675,202,13872,6803,182,20,3284,5,3519,15
US,Hawaii,2020-08-10,30074,266,20675,9399,202,64,6803,20,2596,44
US,Hawaii,2020-08-17,41045,308,30074,10971,266,42,9399,64,1572,-22
US,Hawaii,2020-08-24,52887,388,41045,11842,308,80,10971,42,871,38
